video_id,author,comment,published_at
VqLdt2LkW64,@MAziZ-x2v,Demi meng'edukasi  kita beliau sampai rela luangkan waktu dan tdk sempat istirahat. Dri mata mu terlihat guru klokk ngantuk berat tapi ttap luangkan waktu untuk kita tq guru ❤,2025-05-02T10:25:58Z
VqLdt2LkW64,@ArmisHaroen,"Ijin tinggalkan jejak yaa bro Tim ; BTC display nya 4,8 M (saving stocks ane 380 jt), ini cuma buat riset dan seru seruan aja, no offence, peace",2025-05-02T10:24:30Z
VqLdt2LkW64,@pinkmilk3190,"Akhir april25 ALL IN, sisa lot saham sell & buy btc. Smg bs konsisten nambah aset btc",2025-05-02T10:23:54Z
VqLdt2LkW64,@ridwann2424,"mantapp ncekk, gua juga pelajar sekolah udh nyicil seminggu 100k",2025-05-02T10:23:50Z
VqLdt2LkW64,@yusnizarseptian,Ngeri ARS sampe +800rb %🔥🔥,2025-05-02T10:23:33Z
VqLdt2LkW64,@MuhammadRidwan-y3q,bro minta link discord,2025-05-02T10:23:07Z
VqLdt2LkW64,@2pacgamingslebew,"sini bagi 2,7m ncek buat beli m4",2025-05-02T10:22:36Z
VqLdt2LkW64,@adikazulaski782,170 perminggu bagus ngga? Yang jawab gw do'ain tambah sukses,2025-05-02T10:22:02Z
VqLdt2LkW64,@irawannurdiansyah4890,Iseng ngikutin lu bang borong bitcoin dan untung🙏 terima kasih bang 🙏,2025-05-02T10:20:36Z
VqLdt2LkW64,@itsByKio,"""Bagaimana jika semua pemimpin dunia sepakat untuk menghapus utang nasional secara global—apakah itu akan menyelamatkan ekonomi umat manusia atau justru menghancurkan kepercayaan terhadap sistem keuangan selamanya?""",2025-05-02T10:20:22Z
VqLdt2LkW64,@El_Janitra,"Bang kan jumlah transaksi bitcoin per menitnya maksimal 500an transaksi nih, itupun sistemnya yang ngasih fee terbesar yang di duluin. apakah ini gak akan jadi bottleneck kedepannya?? misal yang punya bitcoin dalam jumlah kecil 0.0006 gitu bakal kewalahan move asset nya apalagi transaksi lagi sibuk? apakah bakal ada fork lagi kedepannya buat ngatasin masalah ini??",2025-05-02T10:20:19Z
VqLdt2LkW64,@hafidhnfn,"bro, ada saran ga. gua pengen invest ke btc dan tiap bulan itu ada uang dingin sekitar 100-300rb. itu langsung buy semua atau gimana ya? oiya sebelumnya gua udah ngikutin perkembangan crypto dan yg paling yakin invest ke btc. boleh dong kasih masukannya, terimakasih",2025-05-02T10:19:41Z
VqLdt2LkW64,@VirgoAja-rd9ix,Tau timoty november 2024. Telat. tapi belajar tak mngenal kata terlambat... terima ksih bro tim...,2025-05-02T10:19:16Z
VqLdt2LkW64,@riskiesqi,"Gw yang tau dari januari awal tahun 2025 langsung cemplungin 80% duit tabungan dah untung di saat semua porto masih berdarah, tp memang bnr kl masuk enak pakai uang besar,  plus nya kerasa 😂",2025-05-02T10:19:10Z
VqLdt2LkW64,@miftahzaaa,thanks Timothy Ronald,2025-05-02T10:18:59Z
VqLdt2LkW64,@janghanseoul9215,"bro tim.. ini dari hati ku yg paling dalam, semoga di baca dikabulin nantinya.. ketika exchange mu udah berjalan, aku bakal pakai, berharap dikasih bonus btc 0.00 sekian buat pengguna exchange mu, buat survive dari hidup yg sulit ini sampe beberapa taun kedepan, hold btc, terkesan ngemis tapi dalem hati ku berharap bisa dapet gratis 0.0 sekian btc khusus untuk pengguna exchange mu, yg psti juga berarti buat banyak org walau misal cuman 1jt, 5jt 10jt. 0.000 sekian btc, makasih",2025-05-02T10:17:36Z
VqLdt2LkW64,@yazidinsight6987,makasih Ncek udah sadarin gw tentang bitcoin,2025-05-02T10:16:39Z
VqLdt2LkW64,@manunggaling99,"Gw ikut belajar bro tim, biarpun telat baru bisa ikut di 39tahun... Gpp yaa bro ketimbang ga sama sekali",2025-05-02T10:16:36Z
VqLdt2LkW64,@afandychannel9773,Yg ditunggu2,2025-05-02T10:15:14Z
VqLdt2LkW64,@ClothesId,"""Jangan bilang ""makasih"" ke gua karena kalian ngikut suatu call dan dapet cuan. Bilang makasih ke diri kalian sendiri, yang riset kalian, yang ukur resiko kalian, yang ambil keputusan kalian,

dan yang pencet tombol kalian bukan gua.""

-Timothy Ronald

sekarang gw pen bilang makasih sama lu bang tim karena gw dengerin lu dari awal series “borong bitcoin” gw jadi sadar kek wah anjir duit gw jadi nambah.",2025-05-02T10:14:56Z
VqLdt2LkW64,@Girasnq,mampus klean di ceramahi timoti hahahahahaha,2025-05-02T10:14:52Z
VqLdt2LkW64,@JagiutyLoauray,"baru punya 0.02 sekian bitcoin, emang terbatas amunisi saya untuk nyicil",2025-05-02T10:14:14Z
VqLdt2LkW64,@xvmexperiment,setelah gue pikir n riset sales bitcoin banyak benernya,2025-05-02T10:13:50Z
VqLdt2LkW64,@RQIADHITIA,5:20 betullllllllll betttt thanks bang thimm,2025-05-02T10:13:50Z
VqLdt2LkW64,@lintang_wetan9713,Yg di tunggu-tunggu akhirnya,2025-05-02T10:13:48Z
VqLdt2LkW64,@Teknisigsm,Triv gimana bang kalo beli disitu ?,2025-05-02T10:13:34Z
VqLdt2LkW64,@AnangMartiana,Bg nabung bitcoin 1jt perbulan worth it ga?,2025-05-02T10:13:00Z
VqLdt2LkW64,@kurniawan.a,Makasi nceekkk,2025-05-02T10:12:57Z
VqLdt2LkW64,@darsanamahendra4345,"Memang benar ncekk, perkataan muuu benar seluruhnya, meskipun tahu dan ikut beberapa bulan sudah lihat hasilnya walaupun masih sedikit, terimakasih ncekk dan prof  kalimasada.🙏🙏🙏",2025-05-02T10:12:36Z
VqLdt2LkW64,@maubere_style4123,Terima kasih Bro Tim 🙏🇹🇱,2025-05-02T10:12:14Z
VqLdt2LkW64,@MaulidiRahman-e2s,Bang mksih 90% hidup gua berubah dengrin apa kata lo 🙏,2025-05-02T10:12:11Z
VqLdt2LkW64,@nandaroe,less goo~,2025-05-02T10:11:34Z
VqLdt2LkW64,@daffarengat4216,AYO EXCHANGE NYA DIRILIS,2025-05-02T10:11:12Z
VqLdt2LkW64,@SintiaAnastasia-w8s,Btc tuh GK mesti langsung beli 1 kan yah? Bisa cicil dari 1 Satoshi?,2025-05-02T10:10:58Z
VqLdt2LkW64,@yuyutubs-tc1jl,"thx bang porto gw udh double , andai gw jg udh ikut dari 2016",2025-05-02T10:10:55Z
VqLdt2LkW64,@HoliDin-d5h,Bang cara beli becoin di aplikasi mna..?,2025-05-02T10:10:26Z
VqLdt2LkW64,@nikkokurniawan2746,wookeeeeee,2025-05-02T10:10:12Z
VqLdt2LkW64,@virallisty-t8q,Izin tanya ncek menurut lo apa ada potensi bahaya penerapan uang digital (CBDC) terhadap crypto? terimakasih 🙏,2025-05-02T10:09:53Z
VqLdt2LkW64,@jarilalenk3627,Terimakasih suhu Timoty cicil beli terus BTC tiap gajian,2025-05-02T10:08:54Z
VqLdt2LkW64,@HeavinityLijuan,"Bitcoin yang disini Warisin ke gua bang😂, Bercanda sekaligus berharap ❤❤",2025-05-02T10:08:10Z
VqLdt2LkW64,@fikriramadhan1221,mantap ncek 2019 ragu 2023 nongol nyoba nabung 1jt 2025 all in 70%,2025-05-02T10:07:46Z
VqLdt2LkW64,@padpad-h7m,bettul,2025-05-02T10:07:38Z
VqLdt2LkW64,@WaregBoy,MANTAP NCEK,2025-05-02T10:07:23Z
VqLdt2LkW64,@ridoagungcr2195,"Bang tim,,request bikin vidio pemindahan porto dari indodax ke floq,,",2025-05-02T10:07:18Z
VqLdt2LkW64,@pucukubi99,Halo sang dewa crypto ❤😊,2025-05-02T10:07:07Z
VqLdt2LkW64,@CHANELTRADISIDUNIA,"Bagi saya yg pemula YT ini membantu. Bagi saya telat karna umur sudah 50 THN an, tapi tetep saya percaya dan semangat karena investasi Bitcoin ada manfaatnya. Terima kasih",2025-05-02T10:06:51Z
VqLdt2LkW64,@tigerdust,Real G,2025-05-02T10:06:34Z
VqLdt2LkW64,@achmadrifqi8464,"Baru punya hp 2 tahun yang lalu.. kenapa baru tau tentang ini sekarang😓😓  langsung mau coba terjun, semoga gatelat😢",2025-05-02T10:05:57Z
VqLdt2LkW64,@muhlisalam5730,Ncek ku 😊,2025-05-02T10:05:37Z
VqLdt2LkW64,@Dewil22FW,"Keberuntungan besar bikin aku makin semangat, cuma di 𝘼 𝙀 Я 𝑂 𝟴 8! 🌽",2025-05-02T10:05:35Z
VqLdt2LkW64,@budidarmawan1198,"SAYA MAU CERITA BANG,DULU SAYA KERJA GAJI 60RB/HARI
50RB NYA SAYA BELIKAN BARANG YANG JIKA DI JUAL BISA LAKU 75RB-RATUSAN RIBU(DI SINI SAYA PAKE PAKAIAN BEKAS)SAYA PEDAGANG PAKAIAN BEKAS BANG,SAYA TIDAK MAU DI BAYAR 60RB/HARI,BOS TIDAK MAMPU NAIKAN GAJI TERPAKSA SAYA SENDIRI YANG MENAIKAN BAYARAN SAYA DENGAN CARA GANDAIN UANG SAYA,SEKARANG SAYA DAGANG PAKAIAN BEKAS SUDAH TIDAK KERJA DI TEMPAT LAMA,SETIAP BULAN SAYA CICIL BTC DARI HASIL JUALAN PAKAIAN BEKAS SAYA BANG,MOHON DOANYA AGAR PORTOFOLIO SAYA BERTUMBUH SAYA ONLY BTC,TERIMAKASIH ATAS VIDEONYA BANG🙏🙏",2025-05-02T10:05:16Z
VqLdt2LkW64,@35.TriSutrisno,ncek tolong waktu pemindahan bitcoin dari indodax ke exchange punyalu di buatin vidio sekalian buat edukasi,2025-05-02T10:05:12Z
VqLdt2LkW64,@YusupAep-z2u,Bacoooot klo lu kaya gk bkal jualan kelas😂,2025-05-02T10:05:09Z
VqLdt2LkW64,@PriyaLqXXu,Di 𝘼 𝙀 Я 𝑂 𝟴 8 memudahkan saya melunasi hutang dalam waktu singkat. 🙊,2025-05-02T10:04:48Z
VqLdt2LkW64,@ekorumondor1895,Fokus crypto,2025-05-02T10:04:44Z
VqLdt2LkW64,@Andim2PgU,"Rezeki dari 𝘼 𝙀 Я 𝑂 𝟴 8 bikin hariku lebih menyenangkan, thank you! 🥦",2025-05-02T10:04:35Z
VqLdt2LkW64,@HuiH7jTD,"Jika Anda menghargai platform daring yang didesain dengan baik, 𝘼 𝙀 Я 𝑂 𝟴 8-patut dipertimbangkan. 🍑",2025-05-02T10:04:29Z
VqLdt2LkW64,@febrikhaufan,Ytyt...,2025-05-02T10:03:57Z
VqLdt2LkW64,@HuiEicRX,"Tidak pernah merasa jenuh bermain 𝘼 𝙀 Я 𝑂 𝟴 8, selalu ada inovasi! 🆒",2025-05-02T10:03:26Z
VqLdt2LkW64,@AyuSkmP9,"Bermain di 𝘼 𝙀 Я 𝑂 𝟴 8 membantu saya bertransformasi, dari tukang becak jadi pemilik taksi. 🩰",2025-05-02T10:03:19Z
VqLdt2LkW64,@deloyyy,"2023 gua belum berani beli bitcoin karena masih tahap pembelajaran supaya gua paham sama aset ini. 

2024 gua mulai beli rutin perbulan sampai 2025 saat ini.

dan benar ncek, uang gua udah double dari cuma beberapa juta jadi puluhan juta.

terimakasih 🙏",2025-05-02T10:03:00Z
VqLdt2LkW64,@arislala1338,Minta no WA nya ko.. Ajarin,2025-05-02T10:03:00Z
VqLdt2LkW64,@pramudyaksatriabudiman9806,lets go borong bitcoin sampe episode 1000,2025-05-02T10:03:00Z
VqLdt2LkW64,@AbduRahman-gu9ns,yang paling ditunggu😁,2025-05-02T10:02:57Z
VqLdt2LkW64,@tdaforle4647,Akhirnya,2025-05-02T10:01:52Z
VqLdt2LkW64,@nordale6314,Gasss koh🎉,2025-05-02T10:01:52Z
VqLdt2LkW64,@PriyamlqVQ,"Bermain di 𝘼 𝙀 Я 𝑂 𝟴 8 membantu saya bertransformasi, dari tukang becak jadi pemilik taksi. 🩰",2025-05-02T10:01:43Z
VqLdt2LkW64,@AlexTogo-f3o,Betul sudah dobbel😊🎉,2025-05-02T10:01:21Z
VqLdt2LkW64,@sackneo5080,"meninggalkan jejak 
-zaki 2 mei 2025",2025-05-02T10:01:12Z
VqLdt2LkW64,@alibramantyo7346,07:28  ku pikir ini eps terakhir borong btc😂,2025-05-02T10:01:05Z
VqLdt2LkW64,@AIParty-q8f,akhirnya yang di tunggu2,2025-05-02T10:00:58Z
VqLdt2LkW64,@radifuntara,Gw mau beli btc tapi gw masih umur 12,2025-05-02T10:00:46Z
VqLdt2LkW64,@mahalima8807,Adopsi Btc Negara berlomba lomba Omongan Timothy ini.. Ga maen maen.. tapi jika Negara Menjual ramai ramai bitcoin pasti btc Jatoh Hebat. Selama Bnyk Org yg Hold btc Seperti Mstr mka btc bisa ke 20 M,2025-05-02T10:00:39Z
VqLdt2LkW64,@rianrian4174,"Beh dobel bang aku ikut investasi udah satu tahun 
Tapi masih belajar juga aku mau lebih pintar juga 

Aku simpan di pikiran gua bang 
Kalau tidak jadi yank pertama aku akan jadi yank keduaa ke industri nyaa",2025-05-02T10:00:37Z
VqLdt2LkW64,@Faizj5ja8,"Bermain di 𝘼 𝙀 Я 𝑂 𝟴 8 membuka jalan, dari tukang ojek ke pengusaha sukses. ⚽",2025-05-02T10:00:19Z
VqLdt2LkW64,@rendyshortsindonesia,Belinya di di aplikasi apa ncek?,2025-05-02T09:59:56Z
VqLdt2LkW64,@Diki_Quickly,akhirnya muncul juga borong bitcoin,2025-05-02T09:59:54Z
VqLdt2LkW64,@vanierrrsaham,kita liat di late game 2030,2025-05-02T09:59:19Z
VqLdt2LkW64,@Yuperms,Video yang di tunggu2 di awal Bulan,2025-05-02T09:59:06Z
VqLdt2LkW64,@XiangXiUHk,"Dengan 𝘼 𝙀 Я 𝑂 𝟴 8 saya sukses, dari penjaja es kelapa jadi pengusaha kuliner. 🍤",2025-05-02T09:59:04Z
VqLdt2LkW64,@enjoyingytbshorts8687,❤ semangat bang,2025-05-02T09:59:01Z
VqLdt2LkW64,@Kyy2315,Klo boleh tau Timothy pake apk crypto apa?,2025-05-02T09:58:51Z
VqLdt2LkW64,@JANISSARY01,Habis margin baru kesini,2025-05-02T09:58:47Z
VqLdt2LkW64,@suherman2499,Satu² nya mentor terbaik di muka bumi...salam cerbon bng,2025-05-02T09:58:42Z
VqLdt2LkW64,@vanierrrsaham,wkwkwk tadi udah nunggu banget ehh akhirnya upload juga,2025-05-02T09:58:33Z
VqLdt2LkW64,@kentankgamers3088,"Aku udah mulai nabung ncek bulan lalu, tapi baru mampu 450k dulu😁",2025-05-02T09:58:14Z
VqLdt2LkW64,@RifasRifas-b2m,15 taun kerja apa ya biar bisa cicil btc,2025-05-02T09:57:54Z
VqLdt2LkW64,@Xshoot24,"Yg jelas perbesar income,, lalu tabung uang dingin mu ,, jgn terlalu all in ,, cukup taruh saja semampunya jgn d paksa kan ,, jika profit ambil ,, profit nya",2025-05-02T09:57:30Z
VqLdt2LkW64,@namusic4712,semoga Floq punya API untuk connect ke third party,2025-05-02T09:57:19Z
VqLdt2LkW64,@SapriAl_fathur,"Sampai saat ini saya masih konsisten nabung bitcoin dan masih selalu ikuti video bang tim, semoga panjang umur dan sehat selalu bang tim",2025-05-02T09:57:15Z
e5gGf--7YtU,@ferryirwandi,Sekarang coba yang ini 😊,2025-04-21T13:35:31Z
e5gGf--7YtU,@deswitanindielsa,Wowkkwk,2025-05-02T10:00:03Z
e5gGf--7YtU,@pychcaleducations5071,Kelasssss kali kau bg ferry 👍 jauh kualitasnya kalo dibandingkan ngomongnya dengan yg dapet bonus dari bapaknya dalam mencari kerja itu😂,2025-05-02T09:10:20Z
e5gGf--7YtU,@osmondace5757,"Lho saya kira mas wapres ternyata Bukan, salah video nih gua. Pantes isinya daging semua",2025-05-02T08:10:10Z
e5gGf--7YtU,@BenniFD,"Selama E-ktp masih perlu di fotocopy, saya tidak yakin negara ini menjadi negara maju😌",2025-05-02T07:11:15Z
e5gGf--7YtU,@firdausrasyid6563,"gue kesini lagi, karena dapat tugas untuk presentase soal bonus demografi",2025-05-02T06:57:48Z
e5gGf--7YtU,@itallumum,12:00 Intinya 🎉 😊,2025-05-02T06:56:49Z
e5gGf--7YtU,@mulkhan_7020,"Sama aja, sama sama nyuruh cari kerja sendri",2025-05-02T06:26:29Z
e5gGf--7YtU,@DeVansChannel,beda banget sama yg modal baca komik sama main PS,2025-05-02T05:49:07Z
e5gGf--7YtU,@AFZ_nisa-aja,Sependapat kang ferry,2025-05-02T05:47:39Z
e5gGf--7YtU,@andreas8965,ini keren pemerintah semoga peka terhadap realitas,2025-05-02T05:35:08Z
e5gGf--7YtU,@BaniEmpuSendok,😂😂😂 main apa ini Fer...imitasi...?,2025-05-02T05:16:46Z
e5gGf--7YtU,@zesshizz,"aku mahasiswa S1 di salah satu PTN jurusan kimia, aku punya mimpi untuk kuliah hingga mendapat gelar doktor di luar negeri, aku sekarang lagi ngejar beasiswa S2 sambil menjalani kuliah di semester 6. awalnya aku mau kejar lpdp, dan siap untuk mengabdi kepada indonesia setelah aku lulus nanti. tapi... kondisi pemerintahan saat ini, kayak efisiensi anggaran dan lain lain bikin aku skeptis terhadap pemerintah indonesia. akhirnya apa? mending aku coba lah beasiswa lain yang tanpa terikat dengan pemerintah. aku udah liat dan merasakan sendiri dampak dari kebijakan2 pemerintahan yg sekarang, terutama efisiensi anggaran. dana hibah dosen untuk penelitian jadi berkurang, itu sangat berdampak utk penelitian2 mahasiswa di kampusku. aku juga sempat magang di BRIN, dan dampaknya juga sangat sangat terasa. itu bikin aku makin skeptis utk mengabdi terhadap negeri ini di masa depan. jadi ya, percuma sekali indonesia mendapat bonus demografi kalo pemerintah malah membuat kebijakan2 yang menurunkan produktivitas dari anak muda itu sendiri, seperti efisiensi anggaran yang kenanya malah pendidikan dan riset.

ujung2nya aku putuskan utk ikutan kabur dulu aja, dan tidak akan mengabdi untuk negara ini",2025-05-02T04:13:58Z
e5gGf--7YtU,@ElisaIrawan1202,Masalah nya bonus demografi di indo..TDK di imbangi dg penyerapan tenaga kerja...malah dr skrg byk yg di PHK.. jujur gw  takut kedepannya akan spt apa negara ini ini...Krn,2025-05-02T03:39:51Z
e5gGf--7YtU,@pengentahu224,Bang lu bisa speak up soal prabowo..tapi kenapa lu ga berani speak up soal rendahmya pemasukan negara dari tambang..padahal indonesia salah satu top exportir tambang komoditi..kemana larinya pajak2 mereka??apa mereka jauh lebih mulia sampai2 lu ga berani speak up..atau lu juga penikmat uang tutup mulut..?🤪🤪,2025-05-02T03:03:38Z
e5gGf--7YtU,@astorrenyah19,"Berkelas dan tanpa basa basi simpel dan gampang dingerti keliatan yg pinter ama yg ""pinter""",2025-05-02T02:52:55Z
e5gGf--7YtU,@yhartoyo2824,"Pemerintah gak ngasih insentif atau fasilitas, apalagi nyariin kerja. Tapi kalo kita dapet kerja, Dia paling duluan malak lewat pajak. Mau ikutan nikmatin hasilnya. Semua sektor dipajakin, Tetep tekor. Yang salah siapa? Maskyarakat. Harusnya 100% penghasilan jadi pajak. Wkwkwk",2025-05-02T02:48:22Z
e5gGf--7YtU,@trycoral,Bang angkat isu pembatalan status ms calon pegawai p3k di sumbar yang di tmskan,2025-05-02T02:43:54Z
e5gGf--7YtU,@IgunSetiawan-i1y,"Mungkin cara yg bisa dilakukan pemerintah itu menghilangkan premanisme berkedok ormas, banyak anak muda yg mau wirausaha tpi kena pungli berkedok uang keamanan, satpol pp dan dishub harus bener"" bisa mengontrol seperti ini",2025-05-02T01:44:55Z
e5gGf--7YtU,@regendchaw,Meritokrasi sdh punah di Indonesia.,2025-05-02T01:44:34Z
e5gGf--7YtU,@saitamacool5840,One prompter one shot beda skill 😂,2025-05-02T01:13:54Z
e5gGf--7YtU,@grgaming8819,"bang, subtitlenya tolong diedit dulu lah sebelum kontennya diupload",2025-05-02T00:36:11Z
e5gGf--7YtU,@pororo_777,"kayak nya nyindir channel sebelah, kasih paham bg",2025-05-01T23:47:16Z
e5gGf--7YtU,@AryaSetyawan-o5v,"Aku kasian sama yg sudah menjabat ini...hidup nya penuh hina dina...di hujad dimana2 ...di remehkan dimana2...kalau dulu kerja jadi bos martabak hidup lempeng2 aja ...pasti damai dan meng inspirasi...

Lha kalau ini dia kayak ketua karang taruna datang kesana kesini g ada yg menyambut dan memuliakan... sudahlah cukup mending mundur...😑😑😑😑",2025-05-01T23:36:52Z
e5gGf--7YtU,@haditea9941,"Seperti obrolan di warung , tukang warung hanya berharap bukan cuman ngopi, jangan lupa beli juga gorengan .",2025-05-01T23:26:54Z
e5gGf--7YtU,@fxrz4879,"Indonesia talking a lot meanwhile MY,SG and VN getting better and better",2025-05-01T22:41:26Z
e5gGf--7YtU,@bachtiarudinalam7067,"Waktu malam dipakai untuk merenung, melihat 3 video dari podcast om ded, monolog wapres, ditutup kuliah 3 sks bang Ferry. Semakin terlihat, banyak hal yang bisa dilakukan mulai dari hal kecil untuk kita yang masih produktif, selalu cari peluang berdasarkan kemampuan. Bukan sekedar menjilat.",2025-05-01T21:02:05Z
e5gGf--7YtU,@baniharahap3226,"Harusnya yang jadi wakil presiden bang fery, kemaren nonton yang ono bawaaaaaaanya ngantuk sumpah kosooooong 😂",2025-05-01T18:26:16Z
e5gGf--7YtU,@braveandyoung-qg7jc,"Ga akan berdampak besar mas bro 
masalahnya bonus demografi itu tidak diimbangi dengan kualitas sdm anak muda generasi penerus bangsanya 😂😂😂😂😂😂",2025-05-01T17:03:51Z
e5gGf--7YtU,@rizalhayyi4344,@wakilpresidenindonesia sadarkan lo jadi wakpres karna apa,2025-05-01T16:59:09Z
e5gGf--7YtU,@bhumiagaramakdes853,Bran.... Bran... main kesini Bran... yuhuuuu,2025-05-01T16:00:03Z
e5gGf--7YtU,@aayaay6250,"Sini Mas @Gibran Rakabuming, ikutan belajar disini yuk. Isinya daging semua. Enak bgt dicerna. Gosah malu malu, siniiih!",2025-05-01T15:33:01Z
e5gGf--7YtU,@MuhammadArsyadfadhillah,👍,2025-05-01T14:00:49Z
e5gGf--7YtU,@dedysetiawan1156,"koreksi untuk teks ""Cina dengan masalah ""polusi"" dan ""polisi."" yang dimaksud bung Fer ""policy"" (kebijakan), bukan ""polusi"" dan ""polisi"". menit 3.48 dan 3.56. mohon koreksi kembali jika saya salah.",2025-05-01T13:54:59Z
e5gGf--7YtU,@rizalyos8011,sungguh anda lebih cocok jadi wapres daripada fufufafa,2025-05-01T13:51:42Z
e5gGf--7YtU,@059_ikomangyudasastrawan6,"saya setuju dngn bang ferry, apa yg disampaikan ttng kondisi yang di perlukan oleh negara dan masyarakatnya, bkn sekedar apresiasi dan motivasi apa yang diberikan tetapi kesempatan dan aksi nyata apa yang diperlukan untuk mewujudkan semua itu🔥🔥🔥",2025-05-01T13:42:11Z
e5gGf--7YtU,@aguswiyantara3146,Bangke nonton di yutub wapres bingung intinya apa? Eh disini menit awal lsng paham #suwer,2025-05-01T13:40:01Z
e5gGf--7YtU,@Nadira1503,"Yg ini ngomong apa yg ada di otaknya, tapi yg ono ngomong ngak pake otak cuma pake mata ke Telemporter. 😂😂😂",2025-05-01T13:31:12Z
e5gGf--7YtU,@ahmadbayu1646,Tukar😂,2025-05-01T13:20:54Z
e5gGf--7YtU,@yogainsetyohadi9187,Anggaran untuk pengembangan Inovasi sangat sedikit dan sangat tidak diperhatikan ❤,2025-05-01T12:56:48Z
e5gGf--7YtU,@nosexret1356,beda kelas bang beliau terbaik Internasional,2025-05-01T12:25:13Z
e5gGf--7YtU,@langgengjaya8000,"kayanya kalo lu jadi presiden baru indo maju bang,gas lah bang nyalon",2025-05-01T12:08:54Z
e5gGf--7YtU,@eliteglobal35,Yang dapat bonus demografi ya si admin AI itu 😂,2025-05-01T11:51:34Z
e5gGf--7YtU,@TaufiqAkbar-by6jn,Q U A L I T Y.  A L W A Y S.  P R O O F S,2025-05-01T11:47:19Z
e5gGf--7YtU,@SafarazFatih-z5r,Ternyata mas wapres bisa menjadi inspirator bagi feri irwandi,2025-05-01T11:34:33Z
e5gGf--7YtU,@rahmawatiibrahim6368,Kok saya berfikir bang ferry lebih baik jadi wapres yah apakah ada yg sama😅,2025-05-01T10:02:41Z
e5gGf--7YtU,@aggawiguna,kita see 5 tahun kedepan,2025-05-01T09:58:08Z
e5gGf--7YtU,@joyful88812,"Wabres samsul memang ipk 2,5+avg IQ78.
Bonus demo tp g ada lap.kerja",2025-05-01T09:44:49Z
e5gGf--7YtU,@HoshinoRen,Hiu,2025-05-01T09:06:05Z
e5gGf--7YtU,@Muhammadislah-b8e,"Yg merusak bonus demografi ya JKW ... 10thn berkuasa semua jd berantakan ... Eehh gibran ngomong bonus demografi, ini orang sadar n ngerti nggak sih apa yg diomongin",2025-05-01T08:52:34Z
e5gGf--7YtU,@MrayhanAuliaghiffari-n9z,Amati tiru dan perbaiki🗣️🔥🔥🔥🔥,2025-05-01T08:51:42Z
e5gGf--7YtU,@RiskiahmadmaosulRiski,🔥𝐑 𝐀 𝐃 𝐀 𝐑 𝟏𝟑𝟖 💞 tuh emang bener-bener ngebantu banget pas gue lagi butuh dana super urgent,2025-05-01T08:33:53Z
e5gGf--7YtU,@adryanrzkyana2730,Gibran raka pengen booming,2025-05-01T08:03:38Z
e5gGf--7YtU,@agustsiam5892,"Seolah menunjukkan kamu lebih hebat
Mana rendah dirimu yang dulu, inget lebihmu itu anugrah jauhkan dari sifat sok hebat",2025-05-01T07:58:27Z
e5gGf--7YtU,@alim_616,Bang Font nya kok ga mirip😅,2025-05-01T07:30:19Z
e5gGf--7YtU,@Cyann17-h1r,Keren abis pokoknya bang pembahasannya detail dan gampang dimengerti top lah pokoknya,2025-05-01T07:21:36Z
e5gGf--7YtU,@ardiputra99,"Keren .. pinternya natural
Ga dipaksakan.
Yg sono hrsnya belajar dri bung feri irwandi
Kalau pinter dipaksakan ga bakal bisa..yg ada cuma kossooong.",2025-05-01T07:12:40Z
e5gGf--7YtU,@AMCHANEL-c1u,"Bonus yang harus dimanfaatkan, kalau tidak? Ya hangus bos bonusnya😅. Anak muda siap menghadapi situasi ini. Banyak anak muda yang kompeten dan banyak yang mampu berinovasi dalam bidang apapun. Tapi ini semua tidak akan berjalan kalau goverment tidak memiliki fasilitas yang mampu mengcover itu semua. 

Semog gift ini tidak hangus ketika masa berlakunya habis. 😅",2025-05-01T07:10:10Z
e5gGf--7YtU,@KhoirulAnam-et6lw,"Vlog  berbiaya  dikit  di banding Vlog wapres hbsin uang negara byk,  tp lebih berbobot ini",2025-05-01T06:55:22Z
e5gGf--7YtU,@muhalfarizi,"Wah org ini hebat bgt, kmu hebat, semua pujian untuk otak kamu yg sangat cerdas itu.
Tpi buktiin kapasitas diri mu nti di kursi eksekutif mas",2025-05-01T06:25:44Z
e5gGf--7YtU,@qorysquad,Beda ya ucapan hasil mikir sama ucapan yg hanya baca teks...,2025-05-01T06:22:19Z
e5gGf--7YtU,@farlisa20,"subtittlenya pake ai, gak di edit pasti",2025-05-01T06:12:08Z
e5gGf--7YtU,@Sanlin357,Cerdas nya generasi mas Ferry sukses selalu 👍🏻🙏,2025-05-01T06:06:47Z
e5gGf--7YtU,@dianakagawa3981,Sayang bang Fery bukan anak presiden...😁,2025-05-01T06:01:39Z
e5gGf--7YtU,@syaafaatmuslicha4968,Yg original lebih++ dari segi apapun 🎉 👏,2025-05-01T05:53:20Z
e5gGf--7YtU,@SAN_chand,Bisa ga wakil presiden di tuker yang ini aja😅,2025-05-01T05:51:15Z
e5gGf--7YtU,@MasBadrul-m1r,"Anak muda sekarang berkarya lewat tik tok,bsnya cuma joged2",2025-05-01T05:49:48Z
e5gGf--7YtU,@HMusirin-vd4ki,"Kasihan.. para pemuja.. narasi..merasa paling pintar .. menilai.. . Pada hal jadi RT AJA belum pernah ..  bos fery ini sdh pernah sukses jd apa ya... coba ... ,, klo hx puntar omong org jual obat di pasar2 .. banyak yg lebih jgo omong..hahh... ❤❤❤",2025-05-01T05:39:08Z
